benchmark,image_id,label,prob_e6c,prob_e20,pred_e20,prob_e21,pred_e21,prob_e22,pred_e22,prob_e23,pred_e23,route_decision_win,prob_e23_pure,pred_e23_pure,route_decision_pure,complementarity_type,e20_vs_e23_transition,e21_vs_e23_transition,generator,device_family,filepath
E14 Degraded External,ai_sb_stable-diffusion-1-3_157_r06743f8ft_test_double_jpeg,AI,0.325928,0.636230,1,0.876953,1,0.852881,1,0.852881,1,Blend,0.636230,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,stable-diffusion-1-3,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_157_r06743f8ft_test_double_jpeg.jpg
E14 Degraded External,ai_sb_supp_glide_010_r001d260dt_test_whatsapp_q75,AI,0.422607,0.831055,1,0.994141,1,0.977832,1,0.977832,1,Blend,0.831055,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,glide,unknown,data/final_external_pool/final_test_degraded/ai_sb_supp_glide_010_r001d260dt_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_supp_glide_010_r001d260dt_test_resize_q80,AI,0.752441,0.811523,1,0.995117,1,0.976758,1,0.976758,1,Blend,0.811523,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,glide,unknown,data/final_external_pool/final_test_degraded/ai_sb_supp_glide_010_r001d260dt_test_resize_q80.jpg
E14 Degraded External,ai_sb_supp_glide_010_r001d260dt_test_double_jpeg,AI,0.120850,0.824707,1,0.986328,1,0.970166,1,0.970166,1,Blend,0.824707,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,glide,unknown,data/final_external_pool/final_test_degraded/ai_sb_supp_glide_010_r001d260dt_test_double_jpeg.jpg
E14 Degraded External,ai_sb_midjourney-v5_127_r06743f8ft_test_whatsapp_q75,AI,0.963379,0.968262,1,0.978027,1,0.977051,1,0.977050,1,Blend,0.968262,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,midjourney-v5,unknown,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_127_r06743f8ft_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_midjourney-v5_127_r06743f8ft_test_resize_q80,AI,0.979492,0.960449,1,0.974609,1,0.973193,1,0.973193,1,Blend,0.960449,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,midjourney-v5,unknown,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_127_r06743f8ft_test_resize_q80.jpg
E14 Degraded External,ai_sb_midjourney-v5_127_r06743f8ft_test_double_jpeg,AI,0.902344,0.976074,1,0.971191,1,0.971680,1,0.971679,1,Blend,0.976074,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,midjourney-v5,unknown,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_127_r06743f8ft_test_double_jpeg.jpg
E14 Degraded External,ai_sb_dalle2_021_r159d3942t_test_whatsapp_q75,AI,0.008415,0.068909,0,0.764648,1,0.695074,1,0.695074,1,Blend,0.764648,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,dalle2,unknown,data/final_external_pool/final_test_degraded/ai_sb_dalle2_021_r159d3942t_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_dalle2_021_r159d3942t_test_resize_q80,AI,0.012970,0.049408,0,0.776367,1,0.703671,1,0.703671,1,Blend,0.776367,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,dalle2,unknown,data/final_external_pool/final_test_degraded/ai_sb_dalle2_021_r159d3942t_test_resize_q80.jpg
E14 Degraded External,ai_sb_dalle2_021_r159d3942t_test_double_jpeg,AI,0.004150,0.058228,0,0.738281,1,0.670276,1,0.670276,1,Blend,0.738281,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,dalle2,unknown,data/final_external_pool/final_test_degraded/ai_sb_dalle2_021_r159d3942t_test_double_jpeg.jpg
E14 Degraded External,real_raise_229_r1ceba29dt_test_whatsapp_q75,Real,0.068176,0.006264,0,0.625000,1,0.563126,1,0.563126,1,Blend,0.625000,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_229_r1ceba29dt_test_whatsapp_q75.jpg
E14 Degraded External,real_raise_229_r1ceba29dt_test_resize_q80,Real,0.054291,0.006218,0,0.592773,1,0.534118,1,0.534118,1,Blend,0.592773,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_229_r1ceba29dt_test_resize_q80.jpg
E14 Degraded External,real_raise_229_r1ceba29dt_test_double_jpeg,Real,0.041473,0.005344,0,0.617188,1,0.556003,1,0.556004,1,Blend,0.617188,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_229_r1ceba29dt_test_double_jpeg.jpg
E14 Degraded External,ai_sb_glide_095_r045be2act_test_whatsapp_q75,AI,0.210571,0.166992,0,0.846191,1,0.778271,1,0.778271,1,Blend,0.846191,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,glide,unknown,data/final_external_pool/final_test_degraded/ai_sb_glide_095_r045be2act_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_glide_095_r045be2act_test_resize_q80,AI,0.643066,0.056335,0,0.915527,1,0.829608,1,0.829608,1,Blend,0.915527,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,glide,unknown,data/final_external_pool/final_test_degraded/ai_sb_glide_095_r045be2act_test_resize_q80.jpg
E14 Degraded External,ai_sb_glide_095_r045be2act_test_double_jpeg,AI,0.003551,0.058563,0,0.731934,1,0.664597,1,0.664597,1,Blend,0.731934,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,glide,unknown,data/final_external_pool/final_test_degraded/ai_sb_glide_095_r045be2act_test_double_jpeg.jpg
E14 Degraded External,ai_sb_stable-diffusion-1-3_169_r138ad247t_test_whatsapp_q75,AI,0.045959,0.028702,0,0.500488,1,0.453310,0,0.453309,0,Blend,0.500488,1,E21,E20_wrong__E21_correct,E20_wrong__E23_wrong,E21_correct__E23_wrong,stable-diffusion-1-3,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_169_r138ad247t_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_stable-diffusion-1-3_169_r138ad247t_test_resize_q80,AI,0.038116,0.026459,0,0.482910,0,0.437265,0,0.437265,0,Blend,0.026459,0,E20,both_wrong,E20_wrong__E23_wrong,E21_wrong__E23_wrong,stable-diffusion-1-3,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_169_r138ad247t_test_resize_q80.jpg
E14 Degraded External,ai_sb_stable-diffusion-1-3_169_r138ad247t_test_double_jpeg,AI,0.007607,0.074341,0,0.170410,0,0.160803,0,0.160803,0,Blend,0.074341,0,E20,both_wrong,E20_wrong__E23_wrong,E21_wrong__E23_wrong,stable-diffusion-1-3,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_169_r138ad247t_test_double_jpeg.jpg
E14 Degraded External,real_raise_093_r0b841e5at_test_whatsapp_q75,Real,0.833008,0.304932,0,0.908203,1,0.847876,1,0.847876,1,Blend,0.908203,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_093_r0b841e5at_test_whatsapp_q75.jpg
E14 Degraded External,real_raise_093_r0b841e5at_test_resize_q80,Real,0.757812,0.354736,0,0.912598,1,0.856812,1,0.856812,1,Blend,0.912598,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_093_r0b841e5at_test_resize_q80.jpg
E14 Degraded External,real_raise_093_r0b841e5at_test_double_jpeg,Real,0.676758,0.284668,0,0.906250,1,0.844092,1,0.844092,1,Blend,0.906250,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_093_r0b841e5at_test_double_jpeg.jpg
E14 Degraded External,ai_sb_stable-diffusion-2_216_r056f233bt_test_whatsapp_q75,AI,0.226562,0.291992,0,0.588379,1,0.558740,1,0.558740,1,Blend,0.588379,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-2,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_216_r056f233bt_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_stable-diffusion-2_216_r056f233bt_test_resize_q80,AI,0.235840,0.454346,0,0.561523,1,0.550806,1,0.550805,1,Blend,0.561523,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-2,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_216_r056f233bt_test_resize_q80.jpg
E14 Degraded External,ai_sb_stable-diffusion-2_216_r056f233bt_test_double_jpeg,AI,0.140625,0.281494,0,0.559570,1,0.531763,1,0.531762,1,Blend,0.559570,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-2,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_216_r056f233bt_test_double_jpeg.jpg
E14 Degraded External,real_raise_119_r0f8e5907t_test_whatsapp_q75,Real,0.427734,0.006668,0,0.888184,1,0.800032,1,0.800032,1,Blend,0.888184,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_119_r0f8e5907t_test_whatsapp_q75.jpg
E14 Degraded External,real_raise_119_r0f8e5907t_test_resize_q80,Real,0.412842,0.007149,0,0.881348,1,0.793928,1,0.793928,1,Blend,0.881348,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_119_r0f8e5907t_test_resize_q80.jpg
E14 Degraded External,real_raise_119_r0f8e5907t_test_double_jpeg,Real,0.099121,0.007233,0,0.839355,1,0.756143,1,0.756143,1,Blend,0.839355,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_119_r0f8e5907t_test_double_jpeg.jpg
E14 Degraded External,ai_sb_dalle2_018_r1297fd0bt_test_whatsapp_q75,AI,0.229248,0.001611,0,0.842773,1,0.758657,1,0.758657,1,Blend,0.842773,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,dalle2,unknown,data/final_external_pool/final_test_degraded/ai_sb_dalle2_018_r1297fd0bt_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_dalle2_018_r1297fd0bt_test_resize_q80,AI,0.270264,0.001206,0,0.867676,1,0.781029,1,0.781029,1,Blend,0.867676,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,dalle2,unknown,data/final_external_pool/final_test_degraded/ai_sb_dalle2_018_r1297fd0bt_test_resize_q80.jpg
E14 Degraded External,ai_sb_dalle2_018_r1297fd0bt_test_double_jpeg,AI,0.045013,0.001245,0,0.761230,1,0.685232,1,0.685231,1,Blend,0.761230,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,dalle2,unknown,data/final_external_pool/final_test_degraded/ai_sb_dalle2_018_r1297fd0bt_test_double_jpeg.jpg
E14 Degraded External,real_raise_096_r0bf7f938t_test_whatsapp_q75,Real,0.025467,0.013588,0,0.946777,1,0.853458,1,0.853458,1,Blend,0.946777,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_096_r0bf7f938t_test_whatsapp_q75.jpg
E14 Degraded External,real_raise_096_r0bf7f938t_test_resize_q80,Real,0.032654,0.012238,0,0.953613,1,0.859476,1,0.859476,1,Blend,0.953613,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_096_r0bf7f938t_test_resize_q80.jpg
E14 Degraded External,real_raise_096_r0bf7f938t_test_double_jpeg,Real,0.019791,0.009895,0,0.948242,1,0.854408,1,0.854407,1,Blend,0.948242,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_096_r0bf7f938t_test_double_jpeg.jpg
E14 Degraded External,ai_sb_supp_stable-diffusion-1-4_021_r00444b95t_test_whatsapp_q75,AI,0.991211,0.024277,0,0.805176,1,0.727086,1,0.727086,1,Blend,0.805176,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-1-4,unknown,data/final_external_pool/final_test_degraded/ai_sb_supp_stable-diffusion-1-4_021_r00444b95t_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_supp_stable-diffusion-1-4_021_r00444b95t_test_resize_q80,AI,0.987793,0.028214,0,0.748535,1,0.676503,1,0.676503,1,Blend,0.748535,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-1-4,unknown,data/final_external_pool/final_test_degraded/ai_sb_supp_stable-diffusion-1-4_021_r00444b95t_test_resize_q80.jpg
E14 Degraded External,ai_sb_supp_stable-diffusion-1-4_021_r00444b95t_test_double_jpeg,AI,0.733398,0.035339,0,0.377686,0,0.343451,0,0.343451,0,Blend,0.035339,0,E20,both_wrong,E20_wrong__E23_wrong,E21_wrong__E23_wrong,stable-diffusion-1-4,unknown,data/final_external_pool/final_test_degraded/ai_sb_supp_stable-diffusion-1-4_021_r00444b95t_test_double_jpeg.jpg
E14 Degraded External,real_raise_213_r1b4e82c4t_test_whatsapp_q75,Real,0.928711,0.115540,0,0.909668,1,0.830255,1,0.830255,1,Blend,0.909668,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_213_r1b4e82c4t_test_whatsapp_q75.jpg
E14 Degraded External,real_raise_213_r1b4e82c4t_test_resize_q80,Real,0.925781,0.119324,0,0.912109,1,0.832831,1,0.832830,1,Blend,0.912109,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_213_r1b4e82c4t_test_resize_q80.jpg
E14 Degraded External,real_raise_213_r1b4e82c4t_test_double_jpeg,Real,0.750000,0.045441,0,0.831543,1,0.752933,1,0.752933,1,Blend,0.831543,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_213_r1b4e82c4t_test_double_jpeg.jpg
E14 Degraded External,ai_sb_stable-diffusion-1-4_196_r102b4aa4t_test_whatsapp_q75,AI,0.972656,0.176392,0,0.994629,1,0.912805,1,0.912805,1,Blend,0.994629,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-1-4,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-4_196_r102b4aa4t_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_stable-diffusion-1-4_196_r102b4aa4t_test_resize_q80,AI,0.975098,0.140625,0,0.993652,1,0.908350,1,0.908349,1,Blend,0.993652,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-1-4,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-4_196_r102b4aa4t_test_resize_q80.jpg
E14 Degraded External,ai_sb_stable-diffusion-1-4_196_r102b4aa4t_test_double_jpeg,AI,0.939453,0.122009,0,0.962402,1,0.878363,1,0.878363,1,Blend,0.962402,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-1-4,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-4_196_r102b4aa4t_test_double_jpeg.jpg
E14 Degraded External,ai_sb_dalle2_026_r1ad2de34t_test_whatsapp_q75,AI,0.050323,0.000966,0,0.342285,0,0.308153,0,0.308153,0,Blend,0.000966,0,E20,both_wrong,E20_wrong__E23_wrong,E21_wrong__E23_wrong,dalle2,unknown,data/final_external_pool/final_test_degraded/ai_sb_dalle2_026_r1ad2de34t_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_dalle2_026_r1ad2de34t_test_resize_q80,AI,0.120117,0.000704,0,0.365234,0,0.328781,0,0.328781,0,Blend,0.000704,0,E20,both_wrong,E20_wrong__E23_wrong,E21_wrong__E23_wrong,dalle2,unknown,data/final_external_pool/final_test_degraded/ai_sb_dalle2_026_r1ad2de34t_test_resize_q80.jpg
E14 Degraded External,ai_sb_dalle2_026_r1ad2de34t_test_double_jpeg,AI,0.022980,0.000462,0,0.168823,0,0.151987,0,0.151987,0,Blend,0.000462,0,E20,both_wrong,E20_wrong__E23_wrong,E21_wrong__E23_wrong,dalle2,unknown,data/final_external_pool/final_test_degraded/ai_sb_dalle2_026_r1ad2de34t_test_double_jpeg.jpg
E14 Degraded External,real_raise_091_r0b61ed37t_test_whatsapp_q75,Real,0.001225,0.026154,0,0.532227,1,0.481619,0,0.481620,0,Blend,0.532227,1,E21,E20_correct__E21_wrong,E20_correct__E23_correct,E21_wrong__E23_correct,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_091_r0b61ed37t_test_whatsapp_q75.jpg
E14 Degraded External,real_raise_091_r0b61ed37t_test_resize_q80,Real,0.003136,0.017578,0,0.530273,1,0.479004,0,0.479003,0,Blend,0.530273,1,E21,E20_correct__E21_wrong,E20_correct__E23_correct,E21_wrong__E23_correct,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_091_r0b61ed37t_test_resize_q80.jpg
E14 Degraded External,real_raise_091_r0b61ed37t_test_double_jpeg,Real,0.000285,0.026611,0,0.430908,0,0.390479,0,0.390478,0,Blend,0.026611,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_091_r0b61ed37t_test_double_jpeg.jpg
E14 Degraded External,ai_sb_stable-diffusion-1-4_190_r09a60f63t_test_whatsapp_q75,AI,0.919922,0.861816,1,0.983398,1,0.971240,1,0.971240,1,Blend,0.861816,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,stable-diffusion-1-4,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-4_190_r09a60f63t_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_stable-diffusion-1-4_190_r09a60f63t_test_resize_q80,AI,0.912598,0.891113,1,0.981445,1,0.972412,1,0.972412,1,Blend,0.891113,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,stable-diffusion-1-4,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-4_190_r09a60f63t_test_resize_q80.jpg
E14 Degraded External,ai_sb_stable-diffusion-1-4_190_r09a60f63t_test_double_jpeg,AI,0.744141,0.877930,1,0.967773,1,0.958789,1,0.958789,1,Blend,0.877930,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,stable-diffusion-1-4,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-4_190_r09a60f63t_test_double_jpeg.jpg
E14 Degraded External,ai_sb_firefly_067_r06743f8ft_test_whatsapp_q75,AI,0.569336,0.598145,1,0.857422,1,0.831494,1,0.831494,1,Blend,0.598145,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,firefly,unknown,data/final_external_pool/final_test_degraded/ai_sb_firefly_067_r06743f8ft_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_firefly_067_r06743f8ft_test_resize_q80,AI,0.527344,0.561523,1,0.860352,1,0.830469,1,0.830469,1,Blend,0.561523,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,firefly,unknown,data/final_external_pool/final_test_degraded/ai_sb_firefly_067_r06743f8ft_test_resize_q80.jpg
E14 Degraded External,ai_sb_firefly_067_r06743f8ft_test_double_jpeg,AI,0.466553,0.546875,1,0.842773,1,0.813184,1,0.813183,1,Blend,0.546875,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,firefly,unknown,data/final_external_pool/final_test_degraded/ai_sb_firefly_067_r06743f8ft_test_double_jpeg.jpg
E14 Degraded External,real_raise_069_r08b12799t_test_whatsapp_q75,Real,0.103943,0.002472,0,0.816406,1,0.735013,1,0.735013,1,Blend,0.816406,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_069_r08b12799t_test_whatsapp_q75.jpg
E14 Degraded External,real_raise_069_r08b12799t_test_resize_q80,Real,0.113403,0.002462,0,0.813477,1,0.732375,1,0.732375,1,Blend,0.813477,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_069_r08b12799t_test_resize_q80.jpg
E14 Degraded External,real_raise_069_r08b12799t_test_double_jpeg,Real,0.059113,0.002672,0,0.730957,1,0.658129,1,0.658129,1,Blend,0.730957,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_069_r08b12799t_test_double_jpeg.jpg
E14 Degraded External,ai_sb_midjourney-v5_149_r1d9a31fct_test_whatsapp_q75,AI,0.018692,0.116943,0,0.481201,0,0.444775,0,0.444775,0,Blend,0.116943,0,E20,both_wrong,E20_wrong__E23_wrong,E21_wrong__E23_wrong,midjourney-v5,unknown,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_149_r1d9a31fct_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_midjourney-v5_149_r1d9a31fct_test_resize_q80,AI,0.017441,0.093994,0,0.470215,0,0.432593,0,0.432593,0,Blend,0.093994,0,E20,both_wrong,E20_wrong__E23_wrong,E21_wrong__E23_wrong,midjourney-v5,unknown,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_149_r1d9a31fct_test_resize_q80.jpg
E14 Degraded External,ai_sb_midjourney-v5_149_r1d9a31fct_test_double_jpeg,AI,0.012383,0.083618,0,0.469482,0,0.430896,0,0.430896,0,Blend,0.083618,0,E20,both_wrong,E20_wrong__E23_wrong,E21_wrong__E23_wrong,midjourney-v5,unknown,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_149_r1d9a31fct_test_double_jpeg.jpg
