image_id,filepath,label,source_dataset,generator,generator_version,device_family,device_model,compression_status,compression_type,jpeg_quality_if_known,derived_from,split,provenance,license,sha256,dhash,ahash
e20_train_01391_moderate_jpeg,images/train/e20_train_01391_moderate_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,moderate_jpeg,65,e20_train_01391_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/8888.jpg | transform: jpeg65_subsampling420,Apache 2.0,947d7c04669795bb1fa930f52eeda1af04395c5a807e64866729f53ab08550c1,e6dfdbdfde3d7737,3f3f4f4f4f070301
e20_train_01391_severe_jpeg,images/train/e20_train_01391_severe_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,severe_jpeg,40,e20_train_01391_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/8888.jpg | transform: jpeg40_subsampling420,Apache 2.0,b13eeb8c0e97456d2c3dc94c52f83b275fe1fa4d15ef3ba1c0381ef196c6751c,e6dfdbdfde3d7737,3f3f4f4f4f070301
e20_train_01391_sequential_jpeg,images/train/e20_train_01391_sequential_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,sequential_jpeg,60,e20_train_01391_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/8888.jpg | transform: sequential_jpeg85_jpeg60,Apache 2.0,ee2e8ef8a8c4888472e561b0a98f3fcdbd1c5bd994acbe2fdeb5065bd2eaa4cf,e6dfdbdfde3d7737,3f3f4f4f4f070301
e20_train_01391_resize_jpeg_resize,images/train/e20_train_01391_resize_jpeg_resize.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,resize_jpeg_resize,75,e20_train_01391_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/8888.jpg | transform: downscale60_jpeg75_upscale,Apache 2.0,f85658bb25902add25b93f49abe17ee9d46366038150b8a7d06eabf2744068b3,e6dfdbdede3d7737,3f3f4f4f4f070301
e20_train_01391_social_media_whatsapp,images/train/e20_train_01391_social_media_whatsapp.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,social_media_whatsapp,75,e20_train_01391_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/8888.jpg | transform: whatsapp_simulation_1280px_q75,Apache 2.0,423cf2a8f6e60185027998e9ecc88e50c53b3173a3a7b4e399224a7fe7ebffb3,e6dfdbdede3d7737,3f3f4f4f4f070301
e20_train_01392_clean,images/train/e20_train_01392_clean.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,camera_original,clean,original,self,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/12491.jpg,Apache 2.0,14915765bd89d2b18b8e060075de388832e48c090f5632efcba4c6d32df85202,f0f0e8ccccce8723,3c3c040066e7c181
e20_train_01392_resize_jpeg,images/train/e20_train_01392_resize_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg,80,e20_train_01392_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/12491.jpg | transform: resize_75pct_jpeg80,Apache 2.0,34f244f736529e04668d4d40070d5efc60405d71d732f43ded1939bbc4a6247f,f0f0e8ccccce8723,3c3c040066e7c181
e20_train_01392_moderate_jpeg,images/train/e20_train_01392_moderate_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,moderate_jpeg,65,e20_train_01392_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/12491.jpg | transform: jpeg65_subsampling420,Apache 2.0,892225b6e97475a14d2821c7664aa43258c485650b9633c79aaf982b160be380,f0f0e8ccccce8723,3c3c040026e7c181
e20_train_01392_severe_jpeg,images/train/e20_train_01392_severe_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,severe_jpeg,40,e20_train_01392_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/12491.jpg | transform: jpeg40_subsampling420,Apache 2.0,575f572bb6682dbe1f07ccd03cf6ed0024e67f07dab362c7b11af337384aacd4,f0f0e8ccccce8727,3c3c040066e7c181
e20_train_01392_sequential_jpeg,images/train/e20_train_01392_sequential_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,sequential_jpeg,60,e20_train_01392_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/12491.jpg | transform: sequential_jpeg85_jpeg60,Apache 2.0,1316e40bb7884c2ee9947ce33b0638e26d75f1a5d289452eee410398193a02ab,f0f0e8ccccce8727,3c3c040066e7c181
e20_train_01392_resize_jpeg_resize,images/train/e20_train_01392_resize_jpeg_resize.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg_resize,75,e20_train_01392_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/12491.jpg | transform: downscale60_jpeg75_upscale,Apache 2.0,f2a9dd948295a62e6b75f20ebe4321199ec535b5d9b9f4f03a01684f0426610c,f0f0e8ccccce8723,3c3c040026e7c181
e20_train_01392_social_media_whatsapp,images/train/e20_train_01392_social_media_whatsapp.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,social_media_whatsapp,75,e20_train_01392_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/12491.jpg | transform: whatsapp_simulation_1280px_q75,Apache 2.0,4335a0512c0d0c4bbba734be27321d1aba832cd330667a4a3359d984cd1ae5ff,f0f0e8ccccce8723,3c3c040066e7c181
e20_train_01393_clean,images/train/e20_train_01393_clean.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,camera_original,clean,original,self,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/12567.jpg,Apache 2.0,d178c98e81064d8b842be32451d1d2d3c6c59270ef1fc718f2a3ae7c807a69a0,4bedf6c0c8d97373,2f1713787c3c3818
e20_train_01393_resize_jpeg,images/train/e20_train_01393_resize_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,resize_jpeg,80,e20_train_01393_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/12567.jpg | transform: resize_75pct_jpeg80,Apache 2.0,0af0e5ca95dbc4dd1915ed3fa4666f285ec912bd70edf50845c551b2207eb92f,4bedf6c0c8d97373,2f1713787c3c3818
e20_train_01393_moderate_jpeg,images/train/e20_train_01393_moderate_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,moderate_jpeg,65,e20_train_01393_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/12567.jpg | transform: jpeg65_subsampling420,Apache 2.0,7c6cfbce5dd57169734d0eb38927e04c6cea237334f04e9241fcf74bdb18b33f,4bedf6c0c8d97373,2f1713787c3c3818
e20_train_01393_severe_jpeg,images/train/e20_train_01393_severe_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,severe_jpeg,40,e20_train_01393_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/12567.jpg | transform: jpeg40_subsampling420,Apache 2.0,03daeb19b9df5fe87b39c1e3cfd68e6927a1d7bcbce13461af2a167fb50567e7,4bedf6c0c8d97373,2f1713787c3c3818
e20_train_01393_sequential_jpeg,images/train/e20_train_01393_sequential_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,sequential_jpeg,60,e20_train_01393_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/12567.jpg | transform: sequential_jpeg85_jpeg60,Apache 2.0,44408f4fbb190bb674d8101e6fcc306f669b0dd1bea3a785e3bc5c19fda2cac0,4bedf6c0c8d97373,2f1713787c3c3818
e20_train_01393_resize_jpeg_resize,images/train/e20_train_01393_resize_jpeg_resize.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,resize_jpeg_resize,75,e20_train_01393_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/12567.jpg | transform: downscale60_jpeg75_upscale,Apache 2.0,97235bc270598683473030b15b805cad20dfc3ef71254fe40c905b9abb73a19d,4bedf6c0c8d97373,2f1713787c3c3818
e20_train_01393_social_media_whatsapp,images/train/e20_train_01393_social_media_whatsapp.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,social_media_whatsapp,75,e20_train_01393_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/12567.jpg | transform: whatsapp_simulation_1280px_q75,Apache 2.0,fe28f92951a4d699cee4dcf980f453cbf72cfaaa58ec1012ec9a0b9d32009cab,4bedf6c0c8d97373,2f1713787c3c3818
e20_train_01394_clean,images/train/e20_train_01394_clean.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,camera_original,clean,original,self,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/2484.jpg,Apache 2.0,aab6538155f914bd6d4b8a27c7e8227d8a0c63a3f5a85121075658c6ce7e7bd3,f0e8ccccccccd0f0,7e7e666666662000
e20_train_01394_resize_jpeg,images/train/e20_train_01394_resize_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg,80,e20_train_01394_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/2484.jpg | transform: resize_75pct_jpeg80,Apache 2.0,5075186572a14d8a7c9a625b8d3b5c7323c6c87f26a90bb775de99fd6f8e1806,f0e8ccccccccd0f0,7e7e666666662000
e20_train_01394_moderate_jpeg,images/train/e20_train_01394_moderate_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,moderate_jpeg,65,e20_train_01394_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/2484.jpg | transform: jpeg65_subsampling420,Apache 2.0,2b9f8a24ac4ea378fd4da71142de6c4950b1401cee29ebd38f096ef3d36aedd0,f0e8ccccccccd0f0,7e7e666666662000
e20_train_01394_severe_jpeg,images/train/e20_train_01394_severe_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,severe_jpeg,40,e20_train_01394_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/2484.jpg | transform: jpeg40_subsampling420,Apache 2.0,6cb41d20b2cbd812e34039131530172267708edc68f9986c5670c219e469a20a,f0e8ccccccccd0f0,7e7e666666662000
e20_train_01394_sequential_jpeg,images/train/e20_train_01394_sequential_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,sequential_jpeg,60,e20_train_01394_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/2484.jpg | transform: sequential_jpeg85_jpeg60,Apache 2.0,4f9ceafa97a71c7c06f1d2c0c7da5f01372ddd52469d6b166604ca09e33826ca,f0e8ccccccccd0f0,7e7e666666662000
e20_train_01394_resize_jpeg_resize,images/train/e20_train_01394_resize_jpeg_resize.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg_resize,75,e20_train_01394_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/2484.jpg | transform: downscale60_jpeg75_upscale,Apache 2.0,df58f209a762a192cefdf633118d08328730640f6007bb7f55c439da99f2094a,f0e8ccccccccd0f0,7e7e666666662000
e20_train_01394_social_media_whatsapp,images/train/e20_train_01394_social_media_whatsapp.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,social_media_whatsapp,75,e20_train_01394_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/2484.jpg | transform: whatsapp_simulation_1280px_q75,Apache 2.0,1ba93537bc32a7e44bfe029351c69356a87ea9a25b6f4c2bd4725a2b7a80b52c,f0e8ccccccccd0f0,7e7e666666662000
e20_train_01395_clean,images/train/e20_train_01395_clean.png,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,uncompressed,clean,original,self,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip,Academic Research Use / rawir,86934c1bcc65e5a15aa476aee417a9a43972ddd060f9eef5ea2c8fc6b4069dce,e0e4fcfcfcfcfcfe,10000e0e0f0f0703
e20_train_01395_resize_jpeg,images/train/e20_train_01395_resize_jpeg.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,resize_jpeg,80,e20_train_01395_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: resize_75pct_jpeg80,Academic Research Use / rawir,0991d418f2c506f9cd99dcbc9857797b726664a134f2104c63ce22f7726bd0e7,e0e4fcfcfcfcfcfe,10000e0e0f0f0703
e20_train_01395_moderate_jpeg,images/train/e20_train_01395_moderate_jpeg.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,moderate_jpeg,65,e20_train_01395_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: jpeg65_subsampling420,Academic Research Use / rawir,2ae65561b35d06544c425595623aa386422fc97b163716b921dc24e579e9dfb0,e0e4fcfcfcfcfcfe,10000e0e0f0f0703
e20_train_01395_severe_jpeg,images/train/e20_train_01395_severe_jpeg.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,severe_jpeg,40,e20_train_01395_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: jpeg40_subsampling420,Academic Research Use / rawir,c995166036ba2ca1a551933d3ed4af64883251cc334fe4660cc43aa254fb2bc9,e0e4fcfcfcfcfcfe,10000e0e0f0f0703
e20_train_01395_sequential_jpeg,images/train/e20_train_01395_sequential_jpeg.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,sequential_jpeg,60,e20_train_01395_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: sequential_jpeg85_jpeg60,Academic Research Use / rawir,3fc50a18416c706ec5236e6cc6306e6bfd219db5cbc45ce7de2bcd86e68d740e,e0e4fcfcfcfcfcfe,10000e0e0f0f0703
e20_train_01395_resize_jpeg_resize,images/train/e20_train_01395_resize_jpeg_resize.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,resize_jpeg_resize,75,e20_train_01395_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: downscale60_jpeg75_upscale,Academic Research Use / rawir,338f4b662531867a8a399de9ef9f0ef99bc37d51e9ce2a27a61ee60272280264,e0e4fcfcfcfcfcfe,00000e0e0f0f0703
e20_train_01395_social_media_whatsapp,images/train/e20_train_01395_social_media_whatsapp.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,social_media_whatsapp,75,e20_train_01395_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: whatsapp_simulation_1280px_q75,Academic Research Use / rawir,77a92be32e8f6fa1871c04a6a0280973d04b131490072f1dfbece9ec635ab94e,e0e4fcfcfcfcfcfe,10000e0e0f0f0703
e20_train_01396_clean,images/train/e20_train_01396_clean.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,camera_original,clean,original,self,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/1584.jpg,Apache 2.0,65a2f82fb58f2df68ec04e7a209b5037c18e96b726bb1a485c54ee58bee5ba0b,b038b0b0b8b0a0b0,1c0858dcfc1c1818
e20_train_01396_resize_jpeg,images/train/e20_train_01396_resize_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg,80,e20_train_01396_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/1584.jpg | transform: resize_75pct_jpeg80,Apache 2.0,4f1e87989e5dd5884ff02e87c35c8d0e1a285e83dcc75a11adeccc41bd5b1abb,b838b0b0b8b0a0b0,1c0858dcfc1c1818
e20_train_01396_moderate_jpeg,images/train/e20_train_01396_moderate_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,moderate_jpeg,65,e20_train_01396_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/1584.jpg | transform: jpeg65_subsampling420,Apache 2.0,0f1ce74c9a4def15c60a9e6121304db9333a2cc4d4bdcba483ab99e161319db6,b838b0b0b8b0a0b0,1c0858dcfc1c1818
e20_train_01396_severe_jpeg,images/train/e20_train_01396_severe_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,severe_jpeg,40,e20_train_01396_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/1584.jpg | transform: jpeg40_subsampling420,Apache 2.0,951dad935c611158bfefa328a828c851326a24c9dae60d49c92d4bc6223d1449,b038b0b0b8b0a0b0,1c0858dcfc1c1818
e20_train_01396_sequential_jpeg,images/train/e20_train_01396_sequential_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,sequential_jpeg,60,e20_train_01396_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/1584.jpg | transform: sequential_jpeg85_jpeg60,Apache 2.0,7f78910afaa7864a984328cf057b03dcc15c59699da019f8979a2ed843a01e80,b838b0b0b8b0a0b0,1c0858dcfc1c1818
e20_train_01396_resize_jpeg_resize,images/train/e20_train_01396_resize_jpeg_resize.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg_resize,75,e20_train_01396_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/1584.jpg | transform: downscale60_jpeg75_upscale,Apache 2.0,b00d027b0c08dc0f9000abb45145c07a8376f4fe36a9462158ec2317395a8713,b838b0b0b8b0a0b0,1c0858dcfc1c1818
